State,District,Mandal,OfficeType,Pincode,Latitude,Longitude
Rajasthan,Dungarpur,GamdiAhada,Bo,314001.0,23.767735,73.619271
Rajasthan,Dungarpur,GadaKumaria,Bo,314023.0,23.848218,73.980517
Rajasthan,Dungarpur,Galiana,Bo,314023.0,23.814222,74.012532
Rajasthan,Dungarpur,Chhapi,Bo,314801.0,23.791611,73.540272
Rajasthan,Dungarpur,Khajuri,Bo,314801.0,23.754702,73.479892
Rajasthan,Dungarpur,Ambada,Bo,314030.0,23.616204,73.938941
Rajasthan,Dungarpur,Badgama,Bo,314030.0,23.697411,73.87278
Rajasthan,Dungarpur,Kuwan,Bo,314030.0,23.471385,73.909528
Rajasthan,Dungarpur,Rathari,Bo,314030.0,23.421843,73.919816
Rajasthan,Dungarpur,Bhamai,Bo,314035.0,23.561315,73.925695
Rajasthan,Dungarpur,Jogpur,Bo,314035.0,23.592618,73.975657
Rajasthan,Dungarpur,Kasariya,Bo,314035.0,23.53129,74.007511
Rajasthan,Dungarpur,GadaMoraiya,Bo,314036.0,23.918755,73.774384
Rajasthan,Dungarpur,KhedaKachawasa,Bo,314036.0,23.85918,73.803749
Rajasthan,Dungarpur,Karawada,Bo,314402.0,23.970975,73.445276
Rajasthan,Dungarpur,Bhiyana,Bo,314804.0,23.791449,73.588915
Rajasthan,Dungarpur,Odabada,Bo,314804.0,23.814386,73.603578
Rajasthan,Dungarpur,Thana,Bo,314804.0,23.825271,73.6573
Rajasthan,Dungarpur,Daiyana,Bo,314027.0,23.632548,23.632548
Rajasthan,Dungarpur,GhataKaGaon,Bo,314027.0,23.589307,73.916877
Rajasthan,Dungarpur,Leemri,Bo,314027.0,23.632225,74.035888
Rajasthan,Dungarpur,PardaMehtonKa,Bo,314401.0,23.622564,73.756714
Rajasthan,Dungarpur,Phaota,Bo,314401.0,23.652185,73.874302
Rajasthan,Dungarpur,GamdiDevki,Bo,314024.0,23.787808,74.009614
Rajasthan,Dungarpur,Karada,Bo,314024.0,23.773595,74.052778
Rajasthan,Dungarpur,Oad,Bo,314024.0,23.731326,74.005151
Rajasthan,Dungarpur,Padra,Bo,314024.0,23.725952,73.988512
Rajasthan,Dungarpur,TadiObri,Bo,314011.0,23.889661,73.609686
Rajasthan,Dungarpur,Jharani,Bo,314406.0,23.537506,73.787441
Rajasthan,Dungarpur,Miyala,Bo,314022.0,23.845292,74.279766
Rajasthan,Dungarpur,PalNithauwa,Bo,314022.0,23.945682,74.29822
Rajasthan,Dungarpur,Semaliya,Bo,314032.0,23.744409,74.058151
Rajasthan,Dungarpur,Vamasa,Bo,314032.0,23.787394,74.141533
Rajasthan,Dungarpur,Mandli,Bo,314403.0,23.537483,73.654357
Rajasthan,Dungarpur,Seethal,Bo,314403.0,23.554236,73.709537
Rajasthan,Dungarpur,Kahela,Bo,314029.0,23.746529,73.89636
Rajasthan,Dungarpur,Varda,Bo,314029.0,23.730512,73.892841
Rajasthan,Dungarpur,Jhontri,Bo,314404.0,23.681451,73.768129
Rajasthan,Dungarpur,Sansarpur,Bo,314404.0,23.698035,73.762465
Rajasthan,Jhalawar,Mandawar,Bo,326001.0,24.582694,76.253705
Rajasthan,Jhalawar,Badwad,Bo,326033.0,24.392523,76.663821
Rajasthan,Jhalawar,BairaGarh,Bo,326033.0,24.331236,76.442931
Rajasthan,Jhalawar,Lhas,Bo,326033.0,24.377194,76.637017
Rajasthan,Jhalawar,Mishroli,Bo,326033.0,24.422638,76.476085
Rajasthan,Jhalawar,Panwasa,Bo,326021.0,24.504517,76.292329
Rajasthan,Jhalawar,Agaria,Bo,326022.0,24.229668,76.314464
Rajasthan,Jhalawar,Garwada,Bo,326022.0,24.304631,76.280091
Rajasthan,Jhalawar,Modi,Bo,326022.0,24.564046,76.327085
Rajasthan,Jhalawar,Nanore,Bo,326022.0,24.248713,76.213969
Rajasthan,Jhalawar,Ganeshpura,Bo,326502.0,24.490975,75.962074
Rajasthan,Jhalawar,GuradiaMana,Bo,326502.0,24.427274,75.781623
Rajasthan,Jhalawar,NarayanKheda,Bo,326502.0,24.45262,75.805754
Rajasthan,Jhalawar,Sulia,Bo,326502.0,24.424372,75.897488
Rajasthan,Jhalawar,Berla,Bo,326515.0,23.875104,75.63074
Rajasthan,Jhalawar,Keetia,Bo,326515.0,23.890045,75.571149
Rajasthan,Jhalawar,Kumthia,Bo,326515.0,23.836269,75.632402
Rajasthan,Jhalawar,Jagdishpura,Bo,326514.0,27.727579,76.147024
Rajasthan,Jhalawar,Kayasara,Bo,326514.0,23.979833,75.869176
Rajasthan,Jhalawar,PipliaKhurd,Bo,326514.0,23.982655,75.785015
Rajasthan,Jhalawar,GuradiaJhala,Bo,326516.0,24.281039,76.159413
Rajasthan,Jhalawar,Sarwad,Bo,326516.0,23.844388,75.672006
Rajasthan,Jhalawar,BanskhediLodhan,Bo,326039.0,24.646465,77.072819
Rajasthan,Jhalawar,Dunda,Bo,326023.0,24.711853,76.349046
Rajasthan,Jhalawar,Khanpuria,Bo,326023.0,24.552193,76.111185
Rajasthan,Jhalawar,Salawad,Bo,326023.0,24.3684304,76.2334208
Rajasthan,Jhalawar,Bhagwanpura,Bo,326038.0,24.76903,76.37684
Rajasthan,Jhalawar,Dobra,Bo,326038.0,24.76903,76.37684
Rajasthan,Jhalawar,Jolpa,Bo,326038.0,24.841542,76.35439
Rajasthan,Jhalawar,Maraitha,Bo,326038.0,24.709356,76.331587
Rajasthan,Jhalawar,Sojpur,Bo,326038.0,24.660161,76.435188
Rajasthan,Jhalawar,Baneth,Bo,326037.0,24.314433,76.775877
Rajasthan,Jhalawar,KolukheriMaliyan,Bo,326037.0,24.231094,76.84774
Rajasthan,Jhalawar,Manpasar,Bo,326037.0,24.23,76.8
Rajasthan,Jhalawar,Pindola,Bo,326037.0,24.135688,76.820531
Rajasthan,Jhalawar,Samrol,Bo,326037.0,24.29,76.77
Rajasthan,Jhalawar,Sorti,Bo,326037.0,24.3965,76.752008
Rajasthan,Jhalawar,Thiakria,Bo,326037.0,26.853942,75.7630377
Rajasthan,Jhalawar,Bisthunia,Bo,326512.0,24.39,75.8
Rajasthan,Jhalawar,Karawan,Bo,326512.0,24.17,75.82
Rajasthan,Jhalawar,Naharghatta,Bo,326512.0,24.28,75.89
Rajasthan,Jhalawar,Pagaria,Bo,326512.0,24.33,76.06
Rajasthan,Jhalawar,Singhpur,Bo,326512.0,24.14,75.76
Rajasthan,Jhalawar,Danta,Bo,326034.0,24.09,76.06
Rajasthan,Jhalawar,Naulai,Bo,326034.0,24.15,75.9
Rajasthan,Jhalawar,Banore,Bo,326036.0,24.26,76.12
Rajasthan,Jhalawar,HimmatGarh,Bo,326036.0,24.29,76.73
Rajasthan,Jhalawar,Kutki,Bo,326036.0,24.37,76.13
Rajasthan,Jhalawar,Piplod,Bo,326036.0,24.4,75.88
Rajasthan,Jhalawar,ChanpaKhurd,Bo,326035.0,24.64,76.41
Rajasthan,Jhalawar,Karanwas,Bo,326035.0,24.53,76.44
Rajasthan,Jhalawar,Taraj,Bo,326035.0,24.51,76.49
Rajasthan,Jhalawar,JawaharNagar,Bo,326501.0,24.58,76.17
Rajasthan,Jhalawar,Khod,Bo,326501.0,24.5,75.94
Rajasthan,Jhalawar,Rajpura,Bo,326501.0,24.53,75.97
Rajasthan,Jhalawar,Dubalia,Bo,326513.0,24.36,76.08
Rajasthan,Jhalawar,Osav,Bo,326513.0,24.25,76.07
Rajasthan,Jhalawar,Salotia,Bo,326513.0,24.39,76.03
Rajasthan,Jhalawar,Sirpoi,Bo,326513.0,24.3,75.93
Rajasthan,Kota,Borkheda,Bo,324002.0,25.17,75.87
Rajasthan,Kota,BudhKhan,Bo,326520.0,24.71,75.92
Rajasthan,Baran,PachelKalan,Bo,325209.0,25.21,76.39
Rajasthan,Baran,SorkhandKalan,Bo,325209.0,25.17,76.39
Rajasthan,Baran,Bamori,Bo,325223.0,24.93,76.71
Rajasthan,Baran,Shergarh,Bo,325223.0,24.7,76.54
Rajasthan,Baran,Barlan,Bo,325218.0,24.81,76.66
Rajasthan,Baran,Patna,Bo,325218.0,24.8,76.64
Rajasthan,Kota,JalodaKhatian,Bo,325214.0,25.4,76.38
Rajasthan,Kota,LaxmiPura,Bo,325214.0,25.16,76.85
Rajasthan,Kota,Sahrod,Bo,325207.0,24.95,76.53
Rajasthan,Baran,Chhajawa,Bo,325205.0,24.97,76.58
Rajasthan,Baran,Mandola,Bo,325205.0,25.06,76.53
Rajasthan,Baran,Ratawad,Bo,325205.0,25.01,76.4
Rajasthan,Baran,Koyala,Bo,325222.0,25.24,76.5
Rajasthan,Baran,Miyada,Bo,325222.0,25.22,76.54
Rajasthan,Kota,Khedli,Bo,326518.0,24.79,75.9
Rajasthan,Baran,BhilwadaNeecha,Bo,325220.0,24.67,76.93
Rajasthan,Baran,Bhulon,Bo,325220.0,24.64,76.95
Rajasthan,Baran,Chachoda,Bo,325220.0,24.64,76.88
Rajasthan,Baran,Jaipla,Bo,325220.0,24.67,76.96
Rajasthan,Baran,KadiaBan,Bo,325220.0,24.69,76.82
Rajasthan,Baran,Kotrapar,Bo,325220.0,24.7,76.99
Rajasthan,Baran,Pachpada,Bo,325220.0,25.92,72.25
Rajasthan,Baran,Ajnawar,Bo,325221.0,24.67,76.66
Rajasthan,Baran,Bhavpura,Bo,325221.0,24.62,76.71
Rajasthan,Baran,Bilendi,Bo,325221.0,24.56,76.55
Rajasthan,Baran,Dholam,Bo,325221.0,24.64,76.66
Rajasthan,Baran,DigodJagir,Bo,325221.0,24.44,76.66
Rajasthan,Baran,DigodKhalsa,Bo,325221.0,24.59,76.68
Rajasthan,Baran,Kalpajagir,Bo,325221.0,24.52,76.62
Rajasthan,Baran,Khajuria,Bo,325221.0,24.45,76.89
Rajasthan,Kota,Parliya,Bo,325201.0,25.95,74.89
Rajasthan,Kota,Bamori,Bo,325208.0,25.58,76.31
Rajasthan,Kota,Bhaura,Bo,325208.0,25.14,71.46
Rajasthan,Kota,Khyawada,Bo,325004.0,25.51,76.44
Rajasthan,Kota,SawanBhadon,Bo,325602.0,24.91,76.1
Rajasthan,Kota,Borda,Bo,325009.0,25.64,76.36
Rajasthan,Baran,Digodpar,Bo,325216.0,25.16,76.64
Rajasthan,Baran,Missai,Bo,325216.0,25.13,76.69
Rajasthan,Kota,Arjunpura,Bo,324002.0,25.22,75.9
Rajasthan,Baran,DhumarKhedi,Bo,325215.0,25.33,76.51
Rajasthan,Baran,JalodaTejaji,Bo,325215.0,25.34,76.46
Rajasthan,Baran,Ramgarh,Bo,325215.0,25.32,76.65
Rajasthan,Kota,PipaKhedi,Bo,326519.0,24.68,76
Rajasthan,Kota,Undwa,Bo,326519.0,24.59,75.89
Rajasthan,Baran,HaniHeda,Bo,325219.0,24.8,76.67
Rajasthan,Baran,Mawasa,Bo,325219.0,24.69,76.71
Rajasthan,Baran,PhoolBarod,Bo,325219.0,24.74,76.57
Rajasthan,Baran,Tancha,Bo,325219.0,24.67,76.71
Rajasthan,Kota,Hingi,Bo,325601.0,24.86,76.32
Rajasthan,Baran,Benta,Bo,325217.0,25.24,77.15
Rajasthan,Baran,Natai,Bo,325217.0,25.15,77
Rajasthan,Baran,ShubhadraColony,Bo,325217.0,25.24,77.2
Rajasthan,Kota,BhandaHera,Bo,325203.0,25.12,76.06
Rajasthan,Kota,ChomaMalian,Bo,325203.0,25.09,76.12
Rajasthan,Baran,Baldarah,Bo,325206.0,25.24,76.28
Rajasthan,Baran,Udpura,Bo,325206.0,25.29,76.33
Rajasthan,Kota,Banethia,Bo,325204.0,25.28,76.16
Rajasthan,Kota,Dhanwa,Bo,325204.0,25.32,76.22
Rajasthan,Kota,KotradeepSingh,Bo,325204.0,25.42,76.3
Rajasthan,Kota,LakhSanija,Bo,325204.0,25.45,76.2
Rajasthan,Kota,Morpa,Bo,325204.0,25.15,75.99
Rajasthan,Kota,Nautara,Bo,325204.0,25.31,76.19
Rajasthan,Kota,Toran,Bo,325204.0,25.25,76.15
Rajasthan,Baran,Paraniya,Bo,325224.0,24.98,76.78
Rajasthan,Kota,DhaniKasar,Bo,325003.0,24.99,75.92
Rajasthan,Kota,Gopalpura,Bo,325003.0,24.89,75.98
Rajasthan,Kota,ChandBaori,Bo,324010.0,24.941381,75.731014
Rajasthan,Kota,Borabas,Bo,324010.0,25.02,75.69
Rajasthan,Kota,Dolya,Bo,324010.0,24.95,75.79
Rajasthan,Kota,Aamli,Bo,325001.0,24.82,71.69
Rajasthan,Kota,Baniani,Bo,325001.0,24.98,76.02
Rajasthan,Kota,Deoli,Bo,325001.0,25.12,75.97
Rajasthan,Kota,Kherdarasoolpur,Bo,325001.0,25.12,75.96
Rajasthan,Kota,Mawasa,Bo,325001.0,25.07,75.96
Rajasthan,Kota,SalawadKhurd,Bo,326530.0,24.69,76.05
Rajasthan,Bundi,Ramnagar,Bo,323001.0,29.394764,79.1265
Rajasthan,Bundi,Chatarpura,Bo,323001.0,26.828204,75.896963
Rajasthan,Bundi,BherupuraAntri,Bo,323026.0,27.216981,77.489515
Rajasthan,Bundi,Borkhandi,Bo,323001.0,25.181016,75.914387
Rajasthan,Bundi,Thikarda,Bo,323026.0,25.496549,75.614989
Rajasthan,Bundi,Borda,Bo,323026.0,25.67177,72.75257
Rajasthan,Bundi,NeemKaKheda,Bo,323001.0,25.342423,75.463603
Rajasthan,Bundi,Basoli,Bo,323024.0,25.411244,75.399509
Rajasthan,Bundi,Ronija,Bo,323026.0,27.306764,77.155706
Rajasthan,Bundi,Gudasadawartia,Bo,323802.0,24.568236,74.016792
Rajasthan,Bundi,Morsan,Bo,323802.0,25.660648,75.986961
Rajasthan,Bundi,Sahan,Bo,323802.0,25.689832,76.018882
Rajasthan,Bundi,Sahaspuriya,Bo,323023.0,25.541278,75.454865
Rajasthan,Bundi,Balkasa,Bo,323301.0,25.416794,76.013078
Rajasthan,Bundi,Jaithal,Bo,323301.0,25.439242,75.975352
Rajasthan,Bundi,Jaloda,Bo,323301.0,26.994387,72.40954
Rajasthan,Bundi,Antarda,Bo,323616.0,25.669662,76.079801
Rajasthan,Bundi,NeemKaKhera,Bo,323616.0,25.342423,75.463603
Rajasthan,Bundi,Bhiya,Bo,323602.0,26.248064,70.704952
Rajasthan,Bundi,Jetpur,Bo,323803.0,25.807108,73.053123
Rajasthan,Bundi,JhaliJiKaBarana,Bo,323803.0,25.5031,76.017733
Rajasthan,Bundi,Ajanda,Bo,323603.0,25.46967,76.140693
Rajasthan,Bundi,Baswada,Bo,323603.0,23.546139,74.434976
Rajasthan,Bundi,Makhida,Bo,323603.0,25.595794,76.276875
Rajasthan,Bundi,Jajawar,Bo,323801.0,25.719472,75.702257
Rajasthan,Bundi,Phuleta,Bo,323801.0,26.875807,75.244989
Rajasthan,Bundi,JawaharSagarDam,Bo,323022.0,25.213816,75.864753
Rajasthan,Bundi,ChandaKhurd,Bo,323614.0,25.725734,76.331889
Rajasthan,Bundi,Alphanagar,Bo,323021.0,25.280669,75.711555
Rajasthan,Bundi,Anthada,Bo,323021.0,25.316072,75.731567
Rajasthan,Bundi,Ballop,Bo,323021.0,25.268109,75.76622
Rajasthan,Bundi,Laxmipura,Bo,323021.0,25.53866,76.378198
Rajasthan,Bundi,Leeleda,Bo,323021.0,24.577952,73.677152
Rajasthan,Bundi,Kachola,Bo,323025.0,25.402251,75.126809
Rajasthan,Tonk,Geroli,Bo,304001.0,25.94737,75.644679
Rajasthan,Tonk,Chandlai,Bo,304001.0,26.686414,75.878085
Rajasthan,Tonk,Mandawar,Bo,304001.0,27.164188,76.851916
Rajasthan,Tonk,Dodwari,Bo,304001.0,26.183589,75.687716
Rajasthan,Tonk,Solangpura,Bo,304001.0,26.16204,75.789472
Rajasthan,Tonk,Bilota,Bo,304023.0,25.937295,76.091401
Rajasthan,Tonk,Mandawara,Bo,304023.0,25.924063,76.163882
Rajasthan,Tonk,Kalmanda,Bo,304501.0,26.240838,75.546582
Rajasthan,Tonk,Rajmahal,Bo,304804.0,25.890807,75.46506
Rajasthan,Tonk,Deshma,Bo,304504.0,26.375773,75.393681
Rajasthan,Tonk,Jhirana,Bo,304504.0,26.273899,75.638266
UttarPradesh,Bulandshahr,PrangarhBo,Bo,203205.0,28.4271091,77.7483558
UttarPradesh,Bulandshahr,BigraouBo,Bo,203412.0,28.5902528,78.0737511
UttarPradesh,Bulandshahr,KalenaBo,Bo,203131.0,28.2793077,77.9255747
UttarPradesh,Bulandshahr,NaglaMahiuddinpurBo,Bo,203131.0,28.2859024,77.8223419
UttarPradesh,Bulandshahr,BadaGaonBo,Bo,203131.0,28.2041357,77.9053182
UttarPradesh,Bulandshahr,KamonaBo,Bo,203397.0,28.1308632,78.1117601
UttarPradesh,Bulandshahr,ChehlaBo,Bo,203392.0,28.2675696,78.1835179
UttarPradesh,Bulandshahr,ChoundheraBo,Bo,203392.0,28.1525732,78.1725784
UttarPradesh,Bulandshahr,KeeratpurBo,Bo,203392.0,28.1762522,78.142147
UttarPradesh,Bulandshahr,RunsiBo,Bo,203392.0,28.2006323,78.1592935
UttarPradesh,Bulandshahr,KaserKalanBo,Bo,203393.0,28.1976239,78.284583
UttarPradesh,Bulandshahr,PilkhanaBo,Bo,203393.0,28.1968096,78.3311003
UttarPradesh,Bulandshahr,RahimKotBo,Bo,203393.0,28.1250562,78.2532978
UttarPradesh,Bulandshahr,TalwarBo,Bo,203393.0,28.2817076,78.3059978
UttarPradesh,Bulandshahr,UamraraBo,Bo,203393.0,28.1591518,78.2974577
UttarPradesh,GautamBuddhaNagar,BarodaBo,Bo,203202.0,28.3744174,77.7194544
UttarPradesh,GautamBuddhaNagar,RasoolPurRithauryBo,Bo,203202.0,28.3482661,77.7402009
UttarPradesh,GautamBuddhaNagar,SalempurGujarBo,Bo,203202.0,28.4133201,77.5948946
UttarPradesh,GautamBuddhaNagar,DayanatpurBo,Bo,203135.0,28.1738594,77.5762331
UttarPradesh,GautamBuddhaNagar,KanigarhiBo,Bo,203135.0,28.1304683,77.5174284
UttarPradesh,GautamBuddhaNagar,MangrauliBo,Bo,203135.0,28.1143447,77.5882387
UttarPradesh,GautamBuddhaNagar,KhabraKhanpurBo,Bo,203203.0,28.2760579,77.7766767
UttarPradesh,GautamBuddhaNagar,SunperaBo,Bo,203203.0,28.3367634,77.6532055
UttarPradesh,Bulandshahr,DevralaBo,Bo,203129.0,28.2285581,77.9608297
UttarPradesh,Bulandshahr,FarkanaGangagarhiBo,Bo,203129.0,28.1916478,77.9567956
UttarPradesh,Bulandshahr,RaipurPaldaBo,Bo,203129.0,28.2292387,77.9595422
UttarPradesh,Bulandshahr,RampurManpurBo,Bo,203129.0,28.2369519,77.9825449
UttarPradesh,Bulandshahr,AsgarpurBo,Bo,203132.0,28.2015952,77.8452158
UttarPradesh,Bulandshahr,SarangpurBo,Bo,203132.0,28.2079111,77.7645778
UttarPradesh,Bulandshahr,SondaHabibpurBo,Bo,203132.0,28.1886975,77.7968072
UttarPradesh,Bulandshahr,RampurBo,Bo,203389.0,28.1616111,78.3755207
UttarPradesh,Bulandshahr,FazalpurBo,Bo,203396.0,28.1408895,78.0667109
UttarPradesh,Bulandshahr,GangagarhiBo,Bo,203396.0,28.1381129,78.0921506
UttarPradesh,Bulandshahr,SoiBo,Bo,203396.0,28.1487792,78.0281004
UttarPradesh,GautamBuddhaNagar,KishorePurBo,Bo,203155.0,28.164373,77.6014137
UttarPradesh,Kasganj,DevriPrahladPurBo,Bo,207403.0,27.86,78.71
UttarPradesh,Etah,KangrolBo,Bo,207003.0,27.45,78.86
UttarPradesh,Etah,LoyaBadshapurBo,Bo,207002.0,27.57,78.74
UttarPradesh,Etah,BegaurBo,Bo,207002.0,27.51,78.7
UttarPradesh,Etah,SheetalPurBo,Bo,207003.0,27.56,78.68
UttarPradesh,Etah,BijauriBo,Bo,207002.0,27.54,78.6
UttarPradesh,Etah,JeskhpurBo,Bo,207003.0,27.55,78.76
UttarPradesh,Etah,SarvodayaAshramBo,Bo,207002.0,27.57,78.67
UttarPradesh,Etah,KartalaBo,Bo,207003.0,27.57,78.83
UttarPradesh,Etah,DatingaraBo,Bo,207247.0,27.39,79.15
UttarPradesh,Etah,JasrathpurBo,Bo,207247.0,27.44,79.1
UttarPradesh,Etah,NaglaGajpatBo,Bo,207247.0,27.53,79.11
UttarPradesh,Etah,SarutiyaBo,Bo,207247.0,27.52,79.22
UttarPradesh,Etah,BarabhodelaBo,Bo,207301.0,27.44,78.44
UttarPradesh,Etah,GahranaBo,Bo,207301.0,27.5,78.48
UttarPradesh,Etah,JaraniKalanBo,Bo,207301.0,27.38,78.41
UttarPradesh,Kasganj,KumrauaBo,Bo,207124.0,27.95,78.6
UttarPradesh,Kasganj,PachgainBo,Bo,207124.0,27.87,78.59
UttarPradesh,Etah,BaroliyaBo,Bo,207248.0,27.5,78.92
UttarPradesh,Etah,DatauliBo,Bo,207248.0,27.57,78.98
UttarPradesh,Etah,JalalpurSanthalBo,Bo,207248.0,27.5,78.79
UttarPradesh,Kasganj,JasmaiBo,Bo,207248.0,27.61,78.97
UttarPradesh,Etah,KaselaBo,Bo,207248.0,27.5,78.94
UttarPradesh,Etah,RupdhaniBo,Bo,207248.0,27.48,78.93
UttarPradesh,Kasganj,ChirolaBo,Bo,207242.0,27.69,78.97
UttarPradesh,Kasganj,GarkaBo,Bo,207242.0,27.75,78.88
UttarPradesh,Kasganj,Rikera,Bo,207242.0,27.814399,79.020999
UttarPradesh,Etah,BarnaBo,Bo,207249.0,27.45,78.97
UttarPradesh,Etah,KhiryaNagarShahBo,Bo,207249.0,27.48,79.01
UttarPradesh,Etah,TargawanBo,Bo,207249.0,27.48,79.97
UttarPradesh,Etah,JamonBo,Bo,207302.0,27.46,78.25
UttarPradesh,Etah,NaglaAnniBo,Bo,207302.0,27.48,78.3
UttarPradesh,Etah,SaraiNeemBo,Bo,207302.0,27.42,78.23
UttarPradesh,Etah,SimrauBo,Bo,207302.0,27.49,78.26
UttarPradesh,Kasganj,NaglaKatilaBo,Bo,207123.0,27.78,78.72
UttarPradesh,Kasganj,RekhpurBo,Bo,207123.0,27.81,78.72
UttarPradesh,Etah,BeriBo,Bo,207401.0,27.76,78.49
UttarPradesh,Etah,BurhenabadBo,Bo,207125.0,27.71,78.68
UttarPradesh,Kasganj,BaznagarBo,Bo,207402.0,27.87,78.86
UttarPradesh,Etah,ManoraBo,Bo,207122.0,27.61,78.46
UttarPradesh,Kasganj,BahdolaBo,Bo,207243.0,27.65,79.03
UttarPradesh,Kasganj,BalliaBo,Bo,207243.0,27.67,79.09
UttarPradesh,Kasganj,SahoriBo,Bo,207243.0,27.6,79
UttarPradesh,Etah,BhadwasBo,Bo,207120.0,27.63,78.51
UttarPradesh,Etah,JitauliBo,Bo,207120.0,27.57,78.58
UttarPradesh,Etah,AlliyapurBo,Bo,207244.0,27.57,79.19
UttarPradesh,Etah,BijoraBo,Bo,207244.0,27.59,79.03
UttarPradesh,Etah,NaglaPohpiBo,Bo,207244.0,27.58,79.12
UttarPradesh,Kasganj,JahangirpurBo,Bo,207245.0,27.76,78.83
UttarPradesh,Kasganj,KachhelaBo,Bo,207245.0,27.77,78.77
UttarPradesh,Kasganj,YakootganjBo,Bo,207245.0,27.83,78.8
UttarPradesh,Moradabad,JahangirpurBo,Bo,244001.0,28.83,78.77
UttarPradesh,Etah,ChapraiSikandarpurBo,Bo,207121.0,27.49,78.69
UttarPradesh,Etah,PeepalKhairiaBo,Bo,207121.0,27.4,78.75
UttarPradesh,Etah,KaluaTeelPurBo,Bo,207250.0,27.34,79.25
UttarPradesh,Kasganj,BhensrasiBo,Bo,207246.0,27.65,78.94
UttarPradesh,Kasganj,PilkhuniBo,Bo,207246.0,27.67,78.84
UttarPradesh,Kasganj,GoyatiBo,Bo,207403.0,27.92,78.66
UttarPradesh,Auraiya,DaulatpurBo,Bo,206122.0,26.5253415,79.5138931
UttarPradesh,Auraiya,KakhawatooBo,Bo,206122.0,26.4843252,79.5355224
UttarPradesh,Auraiya,BaghaipurBo,Bo,206241.0,26.6966984,79.3328332
UttarPradesh,Auraiya,BhedpurBo,Bo,206252.0,26.8595287,79.4056177
UttarPradesh,Auraiya,UmrainBo,Bo,206252.0,26.9190087,79.3703842
UttarPradesh,Auraiya,BallapurBo,Bo,206121.0,26.6008454,79.393258
UttarPradesh,Auraiya,GauhaniKalanBo,Bo,206121.0,26.5160488,79.2529678
UttarPradesh,Auraiya,JanishnagarBo,Bo,206121.0,26.596797,79.3355584
UttarPradesh,Auraiya,JuhikhaBo,Bo,206121.0,26.4336875,79.2473888
UttarPradesh,Auraiya,SanpharBo,Bo,206121.0,26.6146203,79.3401718
UttarPradesh,Auraiya,HarduBo,Bo,206251.0,26.810436,79.6453857
UttarPradesh,Auraiya,BandhmauBo,Bo,206243.0,26.8162578,79.6083068
UttarPradesh,Auraiya,BhaipurBo,Bo,206243.0,26.7578733,79.511404
UttarPradesh,Auraiya,DondapurBo,Bo,206243.0,26.8030435,79.5055246
UttarPradesh,Auraiya,KaithawaBo,Bo,206243.0,26.848119,79.5987796
UttarPradesh,Auraiya,TilakpurFarmBo,Bo,206243.0,26.7392101,79.5740175
UttarPradesh,Auraiya,SehudBo,Bo,206244.0,26.6026489,79.564104
UttarPradesh,Auraiya,KanchausiBo,Bo,206246.0,26.5862245,79.6107101
UttarPradesh,Auraiya,MarhadaspurBo,Bo,206255.0,26.7856135,79.7474384
UttarPradesh,Auraiya,YakubpurBo,Bo,206255.0,26.7650006,79.7161102
UttarPradesh,Auraiya,BakhariyaBo,Bo,206129.0,26.5324833,79.4332981
UttarPradesh,Auraiya,BhikhepurBo,Bo,206129.0,26.5302947,79.3665647
UttarPradesh,Auraiya,KarampurBo,Bo,206129.0,26.4923145,79.4217968
UttarPradesh,Auraiya,MahmoodpurBo,Bo,206129.0,26.4681143,79.3933868
UttarPradesh,Auraiya,NigraBo,Bo,206129.0,26.5119014,79.4284915
UttarPradesh,Auraiya,AyanaBo,Bo,206129.0,26.4608533,79.3447208
UttarPradesh,Auraiya,HaidarpurBo,Bo,206129.0,26.5516795,79.3911123
UttarPradesh,Auraiya,AillyBo,Bo,206249.0,26.7348791,79.4836807
UttarPradesh,Etawah,BojhaBo,Bo,206120.0,26.6672108,79.2278194
UttarPradesh,Auraiya,DarbatpurBo,Bo,206120.0,26.6336493,79.3230915
UttarPradesh,Etawah,PilkhanaBo,Bo,206120.0,26.6961617,79.2484188
UttarPradesh,Etawah,GhughsinaBo,Bo,206124.0,26.6661754,79.1909122
UttarPradesh,Etawah,ChaubiaBo,Bo,206123.0,26.8965064,79.1245651
UttarPradesh,Etawah,KarriBo,Bo,206123.0,26.9621637,79.1839599
UttarPradesh,Etawah,KauwaBo,Bo,206123.0,26.9161005,79.2486763
UttarPradesh,Etawah,MoonjBo,Bo,206123.0,26.8905357,79.1604423
UttarPradesh,Etawah,ParasanaBo,Bo,206123.0,26.966333,79.0937089
UttarPradesh,Etawah,SarsaiHeluBo,Bo,206123.0,26.9851118,79.1855907
UttarPradesh,Etawah,ChakwaBujurgBo,Bo,206253.0,26.8491911,79.0453434
UttarPradesh,Etawah,KudrailBo,Bo,206242.0,26.8795981,79.2833304
UttarPradesh,Etawah,NagariaYadwanBo,Bo,206242.0,26.8542834,79.2969989
UttarPradesh,Etawah,SainfiBo,Bo,206242.0,26.8316534,79.2654132
UttarPradesh,Etawah,TakhaBo,Bo,206242.0,26.8731575,79.3240356
UttarPradesh,Etawah,BachheriBo,Bo,206125.0,26.5463816,79.112463
UttarPradesh,Etawah,BindwaKhurdBo,Bo,206125.0,26.4771036,79.0932369
UttarPradesh,Etawah,JagtauliBo,Bo,206125.0,26.5876828,79.0507507
